iter	Passed	Remaining
2993	373615	874266
2994	373732	874122
2995	373852	873987
2996	373977	873862
2997	374099	873731
2998	374219	873595
2999	374340	873460
3000	374460	873325
3001	374580	873190
3002	374703	873059
3003	374825	872929
3004	374947	872796
3005	375076	872683
3006	375224	872612
3007	375359	872510
3008	375482	872382
3009	375599	872238
3010	375718	872101
3011	375838	871964
3012	375956	871824
3013	376078	871692
3014	376198	871557
3015	376320	871425
3016	376437	871282
3017	376557	871148
3018	376674	871005
3019	376795	870872
3020	376915	870737
3021	377045	870623
3022	377207	870585
3023	377341	870481
3024	377470	870366
3025	377588	870224
3026	377710	870094
3027	377830	869958
3028	377947	869815
3029	378068	869682
3030	378187	869544
3031	378307	869408
3032	378426	869269
3033	378546	869135
3034	378667	869000
3035	378785	868862
3036	378902	868718
3037	379032	868606
3038	379178	868529
3039	379323	868451
3040	379447	868325
3041	379568	868190
3042	379688	868054
3043	379808	867919
3044	379929	867785
3045	380049	867651
3046	380169	867514
3047	380289	867380
3048	380408	867242
3049	380529	867109
3050	380650	866973
3051	380770	866838
3052	380890	866703
3053	381023	866597
3054	381166	866514
3055	381304	866420
3056	381436	866310
3057	381555	866173
3058	381674	866035
3059	381794	865900
3060	381912	865760
3061	382033	865625
3062	382154	865493
3063	382275	865359
3064	382392	865218
3065	382515	865088
3066	382636	864955
3067	382757	864823
3068	382878	864688
3069	383007	864572
3070	383161	864514
3071	383294	864408
3072	383425	864297
3073	383545	864163
3074	383665	864026
3075	383785	863892
3076	383908	863761
3077	384025	863620
3078	384144	863482
3079	384265	863350
3080	384387	863218
3081	384505	863079
3082	384625	862942
3083	384744	862805
3084	384860	862662
3085	384989	862546
3086	385130	862457
3087	385276	862380
3088	385403	862260
3089	385526	862132
3090	385647	861999
3091	385768	861865
3092	385885	861722
3093	386005	861589
3094	386126	861456
3095	386247	861321
3096	386368	861187
3097	386485	861045
3098	386607	860915
3099	386728	860782
3100	386850	860651
3101	386977	860531
3102	387128	860465
3103	387269	860377
3104	387403	860273
3105	387526	860144
3106	387647	860010
3107	387768	859878
3108	387889	859744
3109	388006	859603
3110	388126	859467
3111	388245	859330
3112	388365	859195
3113	388486	859060
3114	388607	858929
3115	388726	858791
3116	388847	858658
3117	388975	858540
3118	389116	858452
3119	389265	858380
3120	389397	858271
3121	389517	858137
3122	389635	857997
3123	389757	857866
3124	389877	857730
3125	390000	857601
3126	390121	857469
3127	390243	857339
3128	390365	857207
3129	390484	857070
3130	390604	856935
3131	390726	856803
3132	390848	856672
3133	390974	856551
3134	391105	856440
3135	391254	856368
3136	391387	856261
3137	391511	856135
3138	391631	855999
3139	391752	855867
3140	391871	855730
3141	391992	855595
3142	392112	855461
3143	392234	855329
3144	392352	855191
3145	392474	855059
3146	392594	854926
3147	392716	854795
3148	392836	854660
3149	392958	854528
3150	393109	854460
3151	393257	854386
3152	393389	854276
3153	393511	854146
3154	393633	854015
3155	393753	853880
3156	393874	853749
3157	393996	853616
3158	394115	853481
3159	394233	853341
3160	394353	853205
3161	394474	853073
3162	394594	852937
3163	394715	852805
3164	394832	852664
3165	394953	852530
3166	395094	852439
3167	395245	852373
3168	395379	852267
3169	395502	852139
3170	395624	852009
3171	395745	851874
3172	395864	851737
3173	395984	851604
3174	396104	851469
3175	396222	851328
3176	396342	851193
3177	396462	851059
3178	396582	850925
3179	396702	850789
3180	396822	850653
3181	396943	850521
3182	397084	850431
3183	397235	850363
3184	397370	850259
3185	397492	850130
3186	397612	849994
3187	397733	849862
3188	397854	849730
3189	397976	849598
3190	398097	849466
3191	398217	849332
3192	398334	849190
3193	398450	849047
3194	398572	848914
3195	398693	848782
3196	398813	848648
3197	398934	848516
3198	399071	848417
3199	399217	848337
3200	399351	848232
3201	399479	848115
3202	399601	847983
3203	399724	847854
3204	399844	847720
3205	399967	847590
3206	400089	847461
3207	400209	847327
3208	400326	847185
3209	400445	847048
3210	400566	846915
3211	400687	846782
3212	400807	846648
3213	400929	846518
3214	401078	846443
3215	401226	846369
3216	401360	846263
3217	401485	846138
3218	401606	846005
3219	401724	845868
3220	401844	845732
3221	401965	845600
3222	402086	845466
3223	402207	845335
3224	402328	845201
3225	402449	845069
3226	402570	844936
3227	402689	844799
3228	402811	844668
3229	402933	844537
3230	403085	844470
3231	403236	844402
3232	403368	844292
3233	403494	844169
3234	403615	844037
3235	403736	843903
3236	403856	843770
3237	403978	843638
3238	404098	843504
3239	404215	843364
3240	404337	843231
3241	404458	843099
3242	404580	842969
3243	404701	842836
3244	404817	842694
3245	404936	842557
3246	405070	842452
3247	405226	842392
3248	405365	842296
3249	405490	842172
3250	405608	842033
3251	405727	841896
3252	405847	841762
3253	405968	841629
3254	406085	841489
3255	406206	841357
3256	406325	841220
3257	406446	841087
3258	406564	840948
3259	406682	840809
3260	406805	840681
3261	406927	840551
3262	407068	840460
3263	407223	840398
3264	407354	840285
3265	407479	840161
3266	407600	840028
3267	407721	839897
3268	407843	839765
3269	407965	839634
3270	408086	839502
3271	408208	839372
3272	408328	839237
3273	408448	839103
3274	408567	838965
3275	408687	838832
3276	408809	838702
3277	408930	838570
3278	409058	838452
3279	409215	838393
3280	409349	838286
3281	409477	838168
3282	409598	838036
3283	409719	837902
3284	409839	837770
3285	409961	837638
3286	410079	837501
3287	410200	837368
3288	410321	837236
3289	410444	837106
3290	410561	836967
3291	410680	836830
3292	410799	836692
3293	410923	836566
3294	411059	836465
3295	411206	836385
3296	411336	836271
3297	411458	836142
3298	411578	836006
3299	411699	835875
3300	411819	835739
3301	411936	835599
3302	412057	835467
3303	412176	835331
3304	412293	835190
3305	412414	835058
3306	412534	834924
3307	412651	834784
3308	412772	834650
3309	412891	834515
3310	413025	834409
3311	413175	834336
3312	413311	834233
3313	413436	834108
3314	413559	833979
3315	413681	833849
3316	413800	833714
3317	413920	833579
3318	414041	833447
3319	414163	833316
3320	414279	833175
3321	414402	833046
3322	414524	832915
3323	414644	832781
3324	414763	832645
3325	414883	832510
3326	415009	832389
3327	415164	832325
3328	415303	832229
3329	415430	832109
3330	415551	831975
3331	415671	831842
3332	415793	831711
3333	415914	831579
3334	416035	831447
3335	416157	831316
3336	416276	831181
3337	416395	831044
3338	416513	830906
3339	416632	830770
3340	416753	830638
3341	416874	830505
3342	417001	830385
3343	417144	830297
3344	417289	830213
3345	417416	830092
3346	417533	829951
3347	417653	829817
3348	417774	829685
3349	417894	829551
3350	418016	829422
3351	418137	829289
3352	418257	829155
3353	418378	829023
3354	418499	828890
3355	418615	828749
3356	418734	828613
3357	418854	828478
3358	418984	828363
3359	419116	828253
3360	419261	828169
3361	419397	828067
3362	419520	827939
3363	419642	827808
3364	419761	827671
3365	419880	827536
3366	420006	827414
3367	420126	827280
3368	420247	827147
3369	420368	827016
3370	420489	826884
3371	420609	826749
3372	420730	826616
3373	420850	826484
3374	420980	826369
3375	421112	826258
3376	421262	826182
3377	421396	826076
3378	421518	825947
3379	421640	825817
3380	421759	825680
3381	421880	825548
3382	422004	825421
3383	422121	825283
3384	422242	825150
3385	422364	825019
3386	422486	824890
3387	422606	824756
3388	422726	824622
3389	422845	824486
3390	422974	824369
3391	423136	824318
3392	423269	824208
3393	423396	824089
3394	423518	823958
3395	423638	823824
3396	423758	823689
3397	423878	823556
3398	424003	823432
3399	424124	823300
3400	424245	823169
3401	424365	823035
3402	424486	822902
3403	424607	822770
3404	424728	822639
3405	424846	822500
3406	424977	822387
3407	425115	822288
3408	425252	822188
3409	425392	822092
3410	425513	821961
3411	425634	821829
3412	425755	821696
3413	425873	821558
3414	425994	821426
3415	426114	821293
3416	426235	821161
3417	426353	821022
3418	426473	820889
3419	426593	820755
3420	426713	820621
3421	426833	820488
3422	426966	820379
3423	427116	820302
3424	427253	820202
3425	427385	820091
3426	427505	819957
3427	427625	819823
3428	427744	819688
3429	427865	819555
3430	427986	819423
3431	428102	819282
3432	428221	819146
3433	428343	819015
3434	428463	818882
3435	428585	818752
3436	428705	818618
3437	428827	818489
3438	428949	818358
3439	429095	818275
3440	429242	818192
3441	429370	818073
3442	429491	817941
3443	429613	817811
3444	429735	817683
3445	429854	817547
3446	429975	817414
3447	430096	817283
3448	430217	817150
3449	430340	817022
3450	430461	816891
3451	430579	816754
3452	430698	816618
3453	430819	816487
3454	430947	816367
3455	431082	816263
3456	431232	816185
3457	431366	816078
3458	431490	815952
3459	431610	815819
3460	431732	815688
3461	431852	815555
3462	431973	815422
3463	432093	815290
3464	432214	815157
3465	432331	815019
3466	432454	814890
3467	432571	814750
3468	432692	814619
3469	432811	814483
3470	432931	814349
3471	433074	814259
3472	433223	814180
3473	433351	814061
3474	433474	813934
3475	433595	813803
3476	433716	813670
3477	433838	813541
3478	433958	813407
3479	434075	813267
3480	434194	813132
3481	434314	812998
3482	434435	812866
3483	434554	812732
3484	434671	812592
3485	434793	812462
3486	434912	812328
3487	435048	812223
3488	435201	812151
3489	435333	812039
3490	435457	811915
3491	435578	811783
3492	435695	811643
3493	435817	811513
3494	435936	811377
3495	436057	811246
3496	436177	811112
3497	436297	810980
3498	436417	810846
3499	436538	810714
3500	436657	810578
3501	436778	810447
3502	436900	810316
3503	437033	810207
3504	437180	810124
3505	437314	810016
3506	437441	809896
3507	437560	809761
3508	437681	809629
3509	437801	809496
3510	437919	809359
3511	438041	809228
3512	438163	809098
3513	438283	808966
3514	438403	808832
3515	438524	808701
3516	438646	808571
3517	438765	808436
3518	438884	808300
3519	439016	808189
3520	439163	808104
3521	439298	808000
3522	439428	807885
3523	439549	807754
3524	439670	807622
3525	439791	807489
3526	439912	807358
3527	440031	807223
3528	440151	807089
3529	440271	806956
3530	440392	806825
3531	440514	806696
3532	440634	806561
3533	440754	806428
3534	440873	806293
3535	441011	806192
3536	441162	806115
3537	441297	806010
3538	441424	805889
3539	441544	805757
3540	441665	805624
3541	441785	805492
3542	441906	805359
3543	442026	805227
3544	442149	805098
3545	442269	804965
3546	442392	804836
3547	442513	804705
3548	442634	804574
3549	442754	804441
3550	442872	804304
3551	443004	804193
3552	443164	804131
3553	443295	804019
3554	443424	803901
3555	443545	803771
3556	443666	803638
3557	443785	803504
3558	443908	803376
3559	444032	803249
3560	444152	803116
3561	444270	802980
3562	444392	802850
3563	444514	802719
3564	444636	802589
3565	444757	802458
3566	444879	802329
3567	445011	802217
3568	445164	802143
3569	445298	802035
3570	445421	801907
3571	445541	801774
3572	445659	801637
3573	445778	801503
3574	445900	801374
3575	446022	801243
3576	446142	801110
3577	446262	800978
3578	446384	800847
3579	446504	800714
3580	446625	800584
3581	446746	800451
3582	446865	800317
3583	447007	800223
3584	447159	800147
3585	447295	800042
3586	447418	799915
3587	447536	799778
3588	447656	799645
3589	447777	799514
3590	447899	799383
3591	448019	799250
3592	448138	799115
3593	448258	798983
3594	448380	798853
3595	448500	798719
3596	448623	798592
3597	448740	798454
3598	448861	798323
3599	448995	798214
3600	449158	798157
3601	449293	798050
3602	449418	797926
3603	449539	797794
3604	449660	797664
3605	449780	797530
3606	449900	797398
3607	450020	797264
3608	450141	797133
3609	450260	796998
3610	450382	796868
3611	450500	796732
3612	450623	796604
3613	450743	796471
3614	450863	796337
3615	450995	796226
3616	451152	796158
3617	451284	796046
3618	451410	795923
3619	451530	795791
3620	451648	795654
3621	451769	795524
3622	451890	795392
3623	452012	795262
3624	452132	795129
3625	452252	794996
3626	452373	794866
3627	452494	794734
3628	452611	794595
3629	452728	794458
3630	452846	794321
3631	452971	794196
3632	453128	794127
3633	453264	794024
3634	453391	793902
3635	453511	793770
3636	453633	793639
3637	453750	793502
3638	453869	793367
3639	453989	793234
3640	454108	793099
3641	454228	792966
3642	454350	792836
3643	454470	792704
3644	454589	792569
3645	454706	792431
3646	454826	792299
3647	454957	792184
3648	455094	792081
3649	455238	791991
3650	455372	791881
3651	455492	791749
3652	455614	791618
3653	455736	791490
3654	455857	791358
3655	455980	791230
3656	456101	791099
3657	456222	790968
3658	456341	790834
3659	456461	790701
3660	456580	790567
3661	456701	790435
3662	456821	790302
3663	456944	790175
3664	457094	790093
3665	457240	790005
3666	457370	789890
3667	457494	789764
3668	457615	789632
3669	457735	789499
3670	457854	789365
3671	457978	789238
3672	458098	789107
3673	458219	788976
3674	458342	788847
3675	458464	788718
3676	458585	788587
3677	458704	788453
3678	458824	788320
3679	458956	788208
3680	459122	788154
3681	459256	788044
3682	459381	787920
3683	459501	787788
3684	459621	787655
3685	459743	787525
3686	459866	787398
3687	459989	787271
3688	460109	787138
3689	460231	787008
3690	460350	786873
3691	460470	786740
3692	460590	786608
3693	460711	786476
3694	460833	786348
3695	460963	786231
3696	461119	786160
3697	461251	786047
3698	461379	785929
3699	461498	785795
3700	461618	785662
3701	461738	785529
3702	461857	785395
3703	461981	785269
3704	462101	785136
3705	462219	785000
3706	462339	784867
3707	462458	784733
3708	462579	784602
3709	462702	784474
3710	462825	784345
3711	462955	784230
3712	463092	784126
3713	463235	784032
3714	463370	783924
3715	463490	783792
3716	463610	783659
3717	463729	783526
3718	463849	783393
3719	463969	783261
3720	464089	783126
3721	464210	782996
3722	464332	782867
3723	464452	782733
3724	464571	782599
3725	464691	782466
3726	464811	782334
3727	464938	782214
3728	465095	782144
3729	465232	782039
3730	465360	781919
3731	465479	781786
3732	465598	781651
3733	465720	781522
3734	465839	781388
3735	465959	781255
3736	466079	781122
3737	466197	780986
3738	466318	780856
3739	466437	780721
3740	466557	780588
3741	466673	780450
3742	466793	780317
3743	466921	780197
3744	467068	780111
3745	467213	780019
3746	467345	779906
3747	467468	779779
3748	467590	779649
3749	467709	779515
3750	467828	779381
3751	467948	779248
3752	468068	779115
3753	468188	778984
3754	468310	778854
3755	468430	778722
3756	468550	778589
3757	468671	778459
3758	468790	778324
3759	468918	778205
3760	469055	778101
3761	469199	778008
3762	469332	777897
3763	469454	777767
3764	469572	777631
3765	469693	777500
3766	469813	777367
3767	469930	777231
3768	470051	777100
3769	470169	776964
3770	470291	776835
3771	470412	776704
3772	470531	776571
3773	470651	776438
3774	470772	776306
3775	470895	776178
3776	471043	776092
3777	471200	776022
3778	471328	775902
3779	471454	775779
3780	471575	775649
3781	471696	775517
3782	471814	775381
3783	471937	775254
3784	472058	775123
3785	472178	774992
3786	472298	774859
3787	472419	774727
3788	472540	774598
3789	472662	774467
3790	472779	774330
3791	472901	774201
3792	473041	774102
3793	473186	774011
3794	473320	773900
3795	473444	773774
3796	473565	773644
3797	473686	773512
3798	473806	773380
3799	473928	773251
3800	474052	773125
3801	474173	772995
3802	474292	772860
3803	474411	772727
3804	474531	772594
3805	474652	772463
3806	474773	772332
3807	474892	772199
3808	475033	772101
3809	475179	772011
3810	475315	771903
3811	475435	771772
3812	475555	771640
3813	475677	771510
3814	475797	771378
3815	475917	771245
3816	476037	771112
3817	476158	770983
3818	476277	770848
3819	476398	770718
3820	476518	770586
3821	476638	770453
3822	476759	770322
3823	476879	770190
3824	477014	770082
3825	477163	769997
3826	477296	769884
3827	477423	769763
3828	477543	769631
3829	477662	769498
3830	477779	769360
3831	477900	769230
3832	478021	769100
3833	478140	768965
3834	478261	768835
3835	478380	768700
3836	478499	768567
3837	478618	768432
3838	478738	768301
3839	478858	768168
3840	479001	768073
3841	479153	767992
3842	479283	767876
3843	479409	767754
3844	479531	767623
3845	479650	767491
3846	479771	767360
3847	479891	767227
3848	480012	767096
3849	480132	766964
3850	480254	766835
3851	480374	766703
3852	480495	766573
3853	480616	766441
3854	480738	766312
3855	480859	766182
3856	480998	766080
3857	481156	766008
3858	481292	765902
3859	481412	765769
3860	481533	765639
3861	481653	765507
3862	481773	765375
3863	481893	765242
3864	482020	765121
3865	482140	764989
3866	482261	764858
3867	482382	764728
3868	482504	764599
3869	482624	764467
3870	482744	764334
3871	482863	764201
3872	483002	764099
3873	483156	764020
3874	483288	763906
3875	483412	763782
3876	483533	763650
3877	483651	763516
3878	483771	763383
3879	483891	763250
3880	484014	763124
3881	484136	762995
3882	484256	762862
3883	484376	762730
3884	484499	762602
3885	484620	762472
3886	484740	762340
3887	484860	762208
3888	485001	762109
3889	485159	762036
3890	485294	761928
3891	485415	761798
3892	485536	761667
3893	485655	761533
3894	485775	761401
3895	485899	761275
3896	486020	761145
3897	486142	761016
3898	486261	760883
3899	486382	760752
3900	486502	760619
3901	486622	760487
3902	486745	760359
3903	486863	760226
3904	487011	760137
3905	487160	760049
3906	487294	759940
3907	487421	759818
3908	487543	759690
3909	487664	759559
3910	487784	759426
3911	487906	759297
3912	488026	759165
3913	488143	759029
3914	488264	758898
3915	488385	758768
3916	488505	758637
3917	488627	758507
3918	488749	758377
3919	488869	758247
3920	489018	758159
3921	489173	758081
3922	489307	757970
3923	489430	757843
3924	489550	757712
3925	489672	757582
3926	489794	757454
3927	489915	757323
3928	490035	757191
3929	490154	757058
3930	490275	756927
3931	490395	756795
3932	490515	756662
3933	490636	756532
3934	490755	756399
3935	490878	756272
3936	491014	756164
3937	491158	756069
3938	491292	755958
3939	491422	755843
3940	491543	755712
3941	491665	755583
3942	491786	755452
3943	491908	755323
3944	492030	755194
3945	492149	755062
3946	492269	754929
3947	492389	754797
3948	492510	754667
3949	492627	754531
3950	492748	754399
3951	492869	754269
3952	493006	754164
3953	493159	754082
3954	493294	753973
3955	493418	753848
3956	493541	753719
3957	493662	753589
3958	493781	753456
3959	493903	753327
3960	494023	753195
3961	494140	753059
3962	494263	752931
3963	494383	752800
3964	494502	752666
3965	494620	752532
3966	494741	752401
3967	494863	752272
3968	494994	752157
3969	495142	752068
3970	495283	751967
3971	495407	751842
3972	495531	751715
3973	495650	751583
3974	495771	751453
3975	495893	751323
3976	496014	751193
3977	496131	751056
3978	496252	750925
3979	496372	750794
3980	496492	750663
3981	496611	750529
3982	496733	750399
3983	496852	750266
3984	496984	750153
3985	497137	750072
3986	497270	749959
3987	497397	749837
3988	497516	749705
3989	497635	749570
3990	497757	749441
3991	497877	749310
3992	498001	749185
3993	498122	749054
3994	498240	748920
3995	498358	748785
3996	498478	748653
3997	498596	748518
3998	498716	748386
3999	498836	748254
4000	498967	748139
4001	499132	748074
4002	499263	747960
4003	499389	747837
4004	499512	747709
4005	499630	747574
4006	499750	747443
4007	499870	747310
4008	499992	747182
4009	500109	747045
4010	500228	746913
4011	500350	746785
4012	500473	746657
4013	500595	746528
4014	500715	746396
4015	500838	746269
4016	500970	746155
4017	501132	746086
4018	501265	745973
4019	501393	745854
4020	501516	745726
4021	501633	745589
4022	501755	745461
4023	501875	745329
4024	501998	745202
4025	502116	745068
4026	502238	744939
4027	502357	744805
4028	502476	744673
4029	502595	744539
4030	502713	744405
4031	502832	744271
4032	502976	744175
4033	503128	744092
4034	503263	743982
4035	503389	743859
4036	503510	743728
4037	503630	743597
4038	503751	743467
4039	503872	743336
4040	503994	743207
4041	504116	743078
4042	504235	742946
4043	504355	742814
4044	504473	742680
4045	504592	742547
4046	504712	742415
4047	504831	742281
4048	504960	742162
4049	505107	742072
4050	505248	741970
4051	505375	741849
4052	505497	741721
4053	505618	741590
4054	505737	741457
4055	505859	741329
4056	505981	741200
4057	506103	741071
4058	506225	740942
4059	506347	740813
4060	506467	740681
4061	506588	740552
4062	506708	740421
4063	506827	740286
4064	506960	740175
4065	507100	740072
4066	507249	739983
4067	507378	739864
4068	507499	739734
4069	507621	739605
4070	507742	739475
4071	507862	739343
4072	507987	739220
4073	508109	739090
4074	508231	738962
4075	508352	738831
4076	508472	738701
4077	508593	738570
4078	508713	738438
4079	508837	738312
4080	508972	738203
4081	509122	738115
4082	509258	738007
4083	509386	737887
4084	509508	737758
4085	509625	737622
4086	509746	737492
4087	509866	737360
4088	509988	737232
4089	510112	737105
4090	510233	736976
4091	510355	736847
4092	510476	736717
4093	510600	736592
4094	510720	736460
4095	510843	736332
4096	510991	736242
4097	511145	736159
4098	511278	736046
4099	511401	735919
4100	511523	735791
4101	511646	735662
4102	511765	735530
4103	511887	735401
4104	512008	735272
4105	512127	735139
4106	512247	735006
4107	512368	734876
4108	512491	734750
4109	512611	734618
4110	512731	734487
4111	512852	734356
4112	512993	734255
4113	513145	734169
4114	513279	734058
4115	513406	733937
4116	513527	733806
4117	513647	733674
4118	513766	733542
4119	513887	733412
4120	514007	733280
4121	514128	733151
4122	514249	733020
4123	514369	732888
4124	514490	732758
4125	514610	732627
4126	514732	732498
4127	514849	732363
4128	514980	732248
4129	515125	732151
4130	515259	732040
4131	515393	731929
4132	515511	731793
4133	515631	731662
4134	515752	731532
4135	515869	731396
4136	515990	731267
4137	516111	731136
4138	516230	731004
4139	516350	730872
4140	516471	730743
4141	516594	730615
4142	516715	730486
4143	516836	730356
4144	516979	730256
4145	517127	730164
4146	517257	730047
4147	517386	729928
4148	517505	729796
4149	517622	729660
4150	517742	729529
4151	517863	729399
4152	517983	729268
4153	518105	729139
4154	518222	729004
4155	518343	728874
4156	518464	728744
4157	518587	728616
4158	518707	728485
4159	518828	728355
4160	518958	728237
4161	519116	728159
4162	519249	728047
4163	519378	727928
4164	519497	727795
4165	519615	727661
4166	519736	727531
4167	519856	727399
4168	519979	727272
4169	520100	727142
4170	520222	727014
4171	520342	726883
4172	520464	726754
4173	520584	726623
4174	520704	726492
4175	520824	726360
4176	520955	726244
4177	521102	726150
4178	521248	726055
4179	521370	725926
4180	521486	725790
4181	521607	725660
4182	521728	725530
4183	521849	725400
4184	521974	725276
4185	522096	725147
4186	522217	725017
4187	522339	724889
4188	522460	724759
4189	522583	724632
4190	522704	724503
4191	522823	724370
4192	522963	724266
4193	523117	724181
4194	523249	724066
4195	523378	723948
4196	523500	723820
4197	523621	723690
4198	523742	723560
4199	523860	723427
4200	523985	723301
4201	524104	723170
4202	524225	723040
4203	524345	722908
4204	524466	722778
4205	524586	722647
4206	524705	722514
4207	524822	722379
4208	524961	722273
4209	525114	722187
4210	525249	722077
4211	525375	721955
4212	525495	721822
4213	525617	721694
4214	525739	721566
4215	525861	721438
4216	525983	721310
4217	526104	721179
4218	526224	721048
4219	526345	720918
4220	526464	720786
4221	526586	720658
4222	526706	720526
4223	526826	720395
4224	526965	720290
4225	527115	720199
4226	527247	720084
4227	527374	719963
4228	527492	719830
4229	527614	719700
4230	527735	719571
4231	527855	719440
4232	527981	719316
4233	528104	719190
4234	528226	719061
4235	528347	718931
4236	528466	718798
4237	528583	718663
4238	528703	718532
4239	528824	718403
4240	528956	718288
4241	529113	718207
4242	529244	718090
4243	529373	717972
4244	529493	717840
4245	529615	717711
4246	529734	717580
4247	529857	717452
4248	529978	717323
4249	530099	717193
4250	530219	717062
4251	530337	716928
4252	530460	716801
4253	530579	716668
4254	530700	716539
4255	530825	716414
4256	530959	716302
4257	531114	716219
4258	531249	716108
4259	531376	715985
4260	531497	715856
4261	531617	715724
4262	531739	715597
4263	531862	715469
4264	531984	715341
4265	532103	715208
4266	532224	715079
4267	532345	714950
4268	532467	714820
4269	532587	714690
4270	532706	714557
4271	532827	714427
4272	532962	714316
4273	533113	714226
4274	533244	714111
4275	533373	713991
4276	533495	713863
4277	533617	713735
4278	533737	713603
4279	533854	713469
4280	533975	713339
4281	534095	713208
4282	534216	713078
4283	534337	712949
4284	534456	712816
4285	534577	712686
4286	534698	712557
4287	534819	712427
4288	534963	712328
4289	535116	712241
4290	535248	712125
4291	535371	711999
4292	535491	711868
4293	535612	711738
4294	535735	711611
4295	535854	711479
4296	535978	711352
4297	536096	711219
4298	536217	711089
4299	536338	710959
4300	536455	710825
4301	536575	710695
4302	536697	710565
4303	536817	710435
4304	536947	710317
4305	537099	710228
4306	537239	710123
4307	537363	709998
4308	537485	709870
4309	537606	709739
4310	537727	709610
4311	537848	709480
4312	537967	709349
4313	538089	709220
4314	538210	709090
4315	538332	708962
4316	538450	708828
4317	538570	708697
4318	538686	708561
4319	538806	708430
4320	538940	708317
4321	539094	708232
4322	539231	708122
4323	539354	707996
4324	539473	707863
4325	539593	707732
4326	539711	707599
4327	539832	707470
4328	539952	707339
4329	540074	707210
4330	540196	707082
4331	540315	706949
4332	540436	706820
4333	540559	706692
4334	540680	706564
4335	540806	706441
4336	540933	706318
4337	541089	706235
4338	541225	706125
4339	541353	706004
4340	541476	705878
4341	541597	705748
4342	541719	705619
4343	541839	705488
4344	541959	705357
4345	542079	705227
4346	542200	705097
4347	542321	704967
4348	542441	704837
4349	542559	704703
4350	542680	704574
4351	542802	704446
4352	542931	704326
4353	543095	704253
4354	543229	704139
4355	543349	704009
4356	543468	703877
4357	543591	703750
4358	543714	703623
4359	543835	703493
4360	543953	703360
4361	544077	703234
4362	544197	703103
4363	544319	702975
4364	544438	702843
4365	544557	702711
4366	544678	702581
4367	544800	702453
4368	544942	702351
4369	545089	702254
4370	545224	702143
4371	545350	702020
4372	545470	701888
4373	545591	701760
4374	545714	701632
4375	545835	701502
4376	545957	701375
4377	546079	701246
4378	546200	701117
4379	546320	700987
4380	546444	700861
4381	546565	700731
4382	546684	700599
4383	546806	700470
4384	546936	700353
4385	547088	700263
4386	547223	700151
4387	547349	700028
4388	547471	699900
4389	547591	699769
4390	547712	699639
4391	547833	699510
4392	547956	699383
4393	548076	699252
4394	548197	699123
4395	548320	698995
4396	548441	698866
4397	548562	698736
4398	548682	698606
4399	548802	698476
4400	548931	698356
4401	549086	698270
4402	549221	698158
4403	549345	698032
4404	549462	697898
4405	549582	697767
4406	549705	697640
4407	549823	697507
4408	549947	697381
4409	550073	697258
4410	550196	697131
4411	550315	696999
4412	550438	696873
4413	550559	696743
4414	550679	696612
4415	550804	696487
4416	550934	696370
4417	551091	696285
4418	551219	696165
4419	551345	696042
4420	551468	695915
4421	551588	695784
4422	551709	695655
4423	551831	695526
4424	551951	695396
4425	552071	695266
4426	552191	695135
4427	552311	695004
4428	552432	694874
4429	552553	694745
4430	552676	694618
4431	552796	694487
4432	552939	694386
4433	553091	694295
4434	553223	694180
4435	553346	694053
4436	553468	693924
4437	553588	693794
4438	553709	693664
4439	553829	693533
4440	553950	693404
4441	554072	693276
4442	554199	693154
4443	554316	693019
4444	554433	692885
4445	554553	692755
4446	554672	692623
4447	554790	692490
4448	554920	692372
4449	555086	692298
4450	555221	692186
4451	555346	692062
4452	555464	691929
4453	555584	691799
4454	555706	691670
4455	555827	691541
4456	555949	691413
4457	556072	691285
4458	556193	691156
4459	556315	691028
4460	556436	690899
4461	556556	690768
4462	556676	690638
4463	556799	690510
4464	556928	690392
4465	557086	690308
4466	557224	690199
4467	557348	690073
4468	557468	689943
4469	557587	689812
4470	557707	689681
4471	557829	689552
4472	557947	689419
4473	558068	689290
4474	558189	689161
4475	558314	689037
4476	558438	688911
4477	558558	688780
4478	558680	688652
4479	558800	688522
